Flow,Occupancy,Speed
1116.0,0.024,68.6
1020.0,0.0216,68.8
1188.0,0.0249,69.1
1008.0,0.0201,68.9
1224.0,0.0244,69.9
1236.0,0.027000000000000003,68.5
1404.0,0.0276,70.3
1380.0,0.0286,69.3
1200.0,0.025,69.6
1152.0,0.0252,68.5
1320.0,0.0297,67.3
1008.0,0.0221,67.9
1176.0,0.0248,68.7
1140.0,0.026000000000000002,68.0
1176.0,0.026000000000000002,67.5
1164.0,0.0256,67.4
1248.0,0.0273,68.1
1284.0,0.027000000000000003,68.8
1356.0,0.0296,67.9
1332.0,0.0311,66.3
1272.0,0.0283,67.3
1308.0,0.0288,67.4
1368.0,0.03,68.2
1392.0,0.0307,68.3
1308.0,0.0278,68.7
936.0,0.0218,68.1
1212.0,0.0286,66.2
1176.0,0.0266,67.3
1308.0,0.0263,69.7
1452.0,0.0342,66.2
1536.0,0.033,67.4
1416.0,0.0304,68.3
1488.0,0.0352,66.3
1692.0,0.039,65.1
1140.0,0.0238,67.9
1224.0,0.0292,66.0
1320.0,0.0276,67.4
1632.0,0.0359,67.0
1368.0,0.031,66.6
1476.0,0.0315,66.9
1236.0,0.0258,68.1
1308.0,0.0279,68.0
1356.0,0.03,67.3
1128.0,0.0257,67.8
1212.0,0.0249,68.4
1236.0,0.0276,67.7
1296.0,0.0288,67.3
1428.0,0.0302,67.9
1044.0,0.0217,69.0
1212.0,0.0273,68.0
1332.0,0.027999999999999997,67.6
1284.0,0.0292,67.0
1032.0,0.0205,69.5
1440.0,0.0322,68.2
1392.0,0.0291,68.4
1068.0,0.023,68.1
1152.0,0.0243,68.3
744.0,0.0161,69.1
1152.0,0.0232,70.1
912.0,0.0198,68.7
816.0,0.0182,67.7
948.0,0.0201,68.9
804.0,0.0167,68.7
696.0,0.0146,69.2
684.0,0.0147,68.4
480.0,0.0102,69.3
660.0,0.0138,68.9
792.0,0.0169,68.6
480.0,0.0093,69.1
660.0,0.0144,68.4
624.0,0.0134,68.6
492.0,0.0103,68.8
432.0,0.0091,69.4
444.0,0.0093,68.9
564.0,0.0116,69.1
432.0,0.0083,69.8
540.0,0.0113,69.2
576.0,0.0121,69.3
420.0,0.0092,69.3
576.0,0.0118,69.2
564.0,0.0131,68.1
444.0,0.0094,69.0
480.0,0.0103,68.5
576.0,0.0121,69.3
444.0,0.0097,67.9
396.0,0.0086,68.8
516.0,0.0125,67.9
624.0,0.0133,68.0
492.0,0.0097,67.9
420.0,0.0084,68.9
672.0,0.0132,69.7
564.0,0.0112,69.2
492.0,0.0097,69.4
552.0,0.0109,69.6
468.0,0.01,69.7
360.0,0.0069,69.6
336.0,0.0072,69.8
624.0,0.0139,67.7
360.0,0.0074,68.4
384.0,0.0087,68.9
312.0,0.0067,67.8
408.0,0.0077,69.0
444.0,0.0089,69.2
408.0,0.0085,69.5
396.0,0.0074,69.5
276.0,0.0064,69.3
216.0,0.0044,70.0
240.0,0.0047,69.1
204.0,0.0046,70.1
252.0,0.0053,68.1
168.0,0.003,68.6
252.0,0.0049,68.4
144.0,0.003,69.7
168.0,0.0036,68.9
252.0,0.0052,69.0
156.0,0.0032,69.2
276.0,0.0067,67.7
192.0,0.0038,68.9
144.0,0.0031,68.1
228.0,0.0056,69.7
204.0,0.0053,68.1
156.0,0.004,67.2
132.0,0.0035,68.7
132.0,0.0027,68.8
132.0,0.0046,67.3
72.0,0.0013,69.2
108.0,0.0031,68.8
96.0,0.0019,69.9
72.0,0.0015,70.3
144.0,0.0027,70.4
84.0,0.0017,68.7
108.0,0.0027,68.9
120.0,0.0027,68.9
144.0,0.0035,69.7
120.0,0.0028,68.3
84.0,0.0019,70.1
108.0,0.0029,69.4
36.0,0.0008,69.4
84.0,0.0018,70.2
84.0,0.0019,68.0
144.0,0.0033,69.2
84.0,0.0021,69.5
72.0,0.0017,69.8
120.0,0.0031,69.9
180.0,0.006,68.6
96.0,0.0019,69.4
84.0,0.0014,68.6
96.0,0.0022,70.3
96.0,0.0029,69.5
144.0,0.0037,68.6
108.0,0.0021,69.2
96.0,0.0023,70.1
168.0,0.0052,69.3
132.0,0.0026,70.6
96.0,0.0025,68.1
144.0,0.004,69.8
96.0,0.0043,66.7
60.0,0.0019,70.0
144.0,0.0029,68.8
192.0,0.0047,68.8
156.0,0.0037,68.7
216.0,0.0048,68.9
276.0,0.0055,69.3
204.0,0.0059,69.1
336.0,0.0067,70.2
216.0,0.0052,70.0
456.0,0.0102,68.6
300.0,0.0063,68.7
360.0,0.0107,68.3
408.0,0.0086,69.0
540.0,0.0102,69.0
540.0,0.0105,70.4
696.0,0.0133,70.7
840.0,0.0173,70.4
924.0,0.0194,70.3
1104.0,0.0212,71.2
1212.0,0.0253,70.2
888.0,0.0189,69.6
1296.0,0.0257,70.4
1356.0,0.0268,70.3
1308.0,0.0269,70.2
1644.0,0.0323,70.1
2328.0,0.0504,68.0
2088.0,0.0428,68.8
2076.0,0.0432,68.9
2664.0,0.0541,68.8
2496.0,0.0532,67.6
2976.0,0.0632,67.4
2964.0,0.0603,68.3
2628.0,0.057,66.9
2820.0,0.0605,66.4
3144.0,0.0693,64.5
3252.0,0.0733,62.9
4032.0,0.0895,62.6
4416.0,0.1005,61.6
4380.0,0.0991,61.3
4044.0,0.0928,60.8
4716.0,0.1098,60.1
3540.0,0.0806,60.3
4596.0,0.1094,59.4
4104.0,0.0995,58.3
3864.0,0.09,58.8
3900.0,0.0889,59.8
3672.0,0.0883,59.0
4128.0,0.0968,59.2
3360.0,0.0798,59.0
3324.0,0.0715,62.0
3504.0,0.076,63.1
4032.0,0.0874,63.6
3480.0,0.0779,62.9
3996.0,0.0906,62.2
4164.0,0.0908,63.0
3084.0,0.0659,64.2
3192.0,0.0711,63.5
3432.0,0.0737,64.1
3660.0,0.0878,61.7
3948.0,0.0866,63.3
3108.0,0.0695,63.5
3720.0,0.084,63.4
3672.0,0.086,62.3
3708.0,0.0835,62.8
4020.0,0.08800000000000001,63.9
3912.0,0.0877,63.7
3876.0,0.0849,64.3
2964.0,0.0955,57.0
3204.0,0.07200000000000001,60.6
3480.0,0.0741,63.6
3624.0,0.0779,65.4
3324.0,0.0704,66.8
3720.0,0.0884,63.9
2232.0,0.0495,65.1
3540.0,0.0786,65.2
3456.0,0.07200000000000001,67.1
4188.0,0.091,66.6
3840.0,0.0823,67.1
3180.0,0.0683,67.1
2808.0,0.0559,69.7
2592.0,0.0564,68.0
3324.0,0.0708,67.8
3132.0,0.067,66.8
2556.0,0.0561,65.6
2028.0,0.0445,65.6
2640.0,0.0549,66.5
2256.0,0.0477,66.4
2400.0,0.0495,66.9
2364.0,0.0512,66.0
2268.0,0.0486,65.7
1452.0,0.03,66.9
1692.0,0.0373,66.4
1992.0,0.0407,67.6
1668.0,0.0349,67.8
1716.0,0.0389,66.0
1860.0,0.0388,67.6
1536.0,0.0336,66.4
1512.0,0.0291,69.8
1368.0,0.031,66.8
1248.0,0.0273,66.6
1476.0,0.0295,68.2
1224.0,0.0248,68.9
1284.0,0.0281,67.8
1380.0,0.0302,67.7
1524.0,0.032,67.4
1368.0,0.0304,66.1
1272.0,0.0256,68.3
1188.0,0.0265,67.2
1080.0,0.0227,67.9
1248.0,0.0294,65.4
1224.0,0.0273,66.0
1260.0,0.0273,65.9
1284.0,0.027999999999999997,66.3
1224.0,0.0265,67.1
1248.0,0.0264,68.0
1104.0,0.023,68.1
1116.0,0.0237,68.5
1260.0,0.0282,66.3
1128.0,0.0251,66.1
1344.0,0.0281,66.8
1008.0,0.023,66.6
1140.0,0.0252,66.8
1068.0,0.0227,68.1
1212.0,0.0265,67.9
1392.0,0.0298,67.9
1332.0,0.0304,66.2
1224.0,0.0281,65.7
1248.0,0.0262,67.6
1248.0,0.0264,67.2
1356.0,0.0287,67.6
1200.0,0.0272,66.2
1308.0,0.0295,65.8
1176.0,0.0266,65.4
1272.0,0.0275,65.7
1176.0,0.0257,66.8
1332.0,0.0281,67.6
1140.0,0.0246,67.8
1356.0,0.0291,66.4
1140.0,0.0231,67.7
1200.0,0.0274,66.3
1464.0,0.0338,65.6
1020.0,0.0223,66.5
1128.0,0.0258,66.4
1224.0,0.0578,54.9
1248.0,0.0305,59.9
984.0,0.0224,63.0
1236.0,0.0295,63.2
1572.0,0.0365,62.8
1476.0,0.0328,64.4
1440.0,0.0319,64.9
1128.0,0.0256,65.2
1212.0,0.0272,65.4
1404.0,0.0327,65.1
1452.0,0.0322,65.4
1596.0,0.0344,65.7
1440.0,0.0322,66.4
876.0,0.0194,66.4
1404.0,0.0316,65.4
1428.0,0.0309,65.8
1740.0,0.0377,66.5
1452.0,0.0341,64.5
1572.0,0.0357,64.1
1440.0,0.0309,65.6
1728.0,0.0391,64.2
1344.0,0.0343,61.5
1044.0,0.0214,65.0
1524.0,0.0339,65.2
1536.0,0.034,65.1
1380.0,0.0298,65.8
1344.0,0.03,65.4
1704.0,0.0365,66.2
1176.0,0.0255,66.4
1224.0,0.0258,67.3
1452.0,0.0327,66.6
1128.0,0.025,66.0
1440.0,0.0313,66.3
1260.0,0.0277,66.8
1164.0,0.0246,66.9
1428.0,0.0315,66.6
1104.0,0.0242,66.2
1512.0,0.0326,67.1
1248.0,0.0279,66.3
1812.0,0.0395,66.3
1008.0,0.0213,67.3
1068.0,0.0232,67.4
1164.0,0.0237,69.1
1188.0,0.0245,69.6
1416.0,0.0306,68.6
1152.0,0.0256,67.7
1092.0,0.0221,68.6
1092.0,0.0236,67.1
828.0,0.0163,69.2
936.0,0.0197,68.6
972.0,0.0194,69.2
924.0,0.0193,68.8
1008.0,0.0206,69.3
852.0,0.0183,68.7
948.0,0.0191,69.6
756.0,0.0165,68.8
792.0,0.0166,69.3
504.0,0.0112,68.0
720.0,0.0144,69.3
684.0,0.015,68.9
708.0,0.0158,68.0
780.0,0.0159,68.7
540.0,0.0106,69.9
576.0,0.012,69.2
684.0,0.0164,67.6
552.0,0.0115,68.5
636.0,0.0138,67.1
516.0,0.01,69.8
624.0,0.0128,69.4
420.0,0.0095,68.8
648.0,0.0131,69.0
420.0,0.0086,69.3
456.0,0.009000000000000001,69.4
564.0,0.0125,68.1
552.0,0.0119,68.5
540.0,0.0123,68.4
408.0,0.0082,69.4
708.0,0.0148,69.0
468.0,0.0108,67.9
360.0,0.0075,68.2
600.0,0.0116,69.4
456.0,0.0096,68.8
396.0,0.0081,68.2
552.0,0.0114,68.7
588.0,0.0116,69.8
480.0,0.0101,69.2
696.0,0.0156,66.9
552.0,0.0115,68.4
504.0,0.0104,68.2
648.0,0.0139,68.0
648.0,0.0137,68.1
432.0,0.0084,69.8
420.0,0.0088,68.6
360.0,0.0081,69.4
384.0,0.008,69.2
312.0,0.0066,69.1
444.0,0.0091,69.3
336.0,0.0072,68.4
288.0,0.006,68.6
384.0,0.0085,68.5
204.0,0.0047,68.5
372.0,0.0092,67.4
300.0,0.006,68.4
324.0,0.0064,69.1
228.0,0.0046,69.7
264.0,0.0053,68.9
360.0,0.0075,69.0
312.0,0.0065,69.8
120.0,0.0023,69.2
204.0,0.0041,69.3
216.0,0.0047,68.8
204.0,0.0044,69.0
204.0,0.0059,68.9
204.0,0.0056,68.2
192.0,0.0038,68.8
204.0,0.0041,69.6
132.0,0.0029,69.4
276.0,0.0056,68.9
216.0,0.0051,68.8
228.0,0.0045,68.5
156.0,0.0031,69.3
156.0,0.0039,68.9
168.0,0.0037,68.7
156.0,0.0035,70.0
180.0,0.0035,69.2
168.0,0.0039,69.3
144.0,0.003,68.4
120.0,0.0021,69.7
108.0,0.0023,70.2
108.0,0.0023,69.8
84.0,0.0018,69.6
144.0,0.0032,69.7
72.0,0.0011,68.9
48.0,0.0013,69.6
144.0,0.0034,69.1
156.0,0.0036,68.6
168.0,0.0044,68.3
120.0,0.0025,69.9
48.0,0.0013,64.3
132.0,0.0033,69.5
96.0,0.0021,69.9
108.0,0.0028,68.3
120.0,0.0027,69.8
120.0,0.0025,69.2
72.0,0.0017,68.0
120.0,0.0026,68.6
156.0,0.0043,68.3
72.0,0.0013,70.6
96.0,0.0019,69.0
168.0,0.0039,69.3
132.0,0.0025,69.1
180.0,0.0033,70.4
180.0,0.0041,69.2
108.0,0.0022,70.1
168.0,0.0036,69.3
168.0,0.0033,70.4
60.0,0.0015,68.6
204.0,0.0046,70.1
144.0,0.0031,70.3
192.0,0.0037,69.3
264.0,0.0046,70.2
300.0,0.006999999999999999,69.3
432.0,0.0086,69.4
480.0,0.0096,70.0
444.0,0.009000000000000001,68.9
348.0,0.0079,69.6
372.0,0.009000000000000001,68.6
300.0,0.0059,68.9
432.0,0.0093,68.7
348.0,0.0076,69.3
528.0,0.0104,69.3
756.0,0.0153,69.2
684.0,0.0136,69.2
732.0,0.015,69.3
732.0,0.0147,69.5
732.0,0.0148,69.7
792.0,0.0153,69.6
852.0,0.0182,69.4
504.0,0.0102,69.9
840.0,0.0165,69.4
900.0,0.0213,67.8
540.0,0.0113,68.3
1152.0,0.0249,67.1
876.0,0.0184,68.2
996.0,0.0203,67.9
1212.0,0.025,67.8
1128.0,0.0227,68.6
1272.0,0.0281,67.0
1212.0,0.0257,67.2
1164.0,0.024,67.7
1224.0,0.0266,67.0
1056.0,0.0227,67.2
864.0,0.0174,68.5
888.0,0.0193,68.0
852.0,0.0188,67.7
1044.0,0.0223,66.9
1032.0,0.021,67.7
1152.0,0.0237,67.7
1128.0,0.0238,67.5
924.0,0.0183,68.3
1200.0,0.0253,66.9
1188.0,0.0254,66.4
912.0,0.0194,67.3
780.0,0.0171,66.7
936.0,0.0191,68.2
1236.0,0.0261,67.5
936.0,0.0204,67.3
1320.0,0.027999999999999997,66.7
1020.0,0.0214,67.4
1104.0,0.0239,66.6
1404.0,0.0287,67.0
1800.0,0.0369,67.1
1320.0,0.0284,66.2
1212.0,0.0258,67.6
984.0,0.0201,67.9
1116.0,0.0229,66.9
1128.0,0.026000000000000002,64.9
1116.0,0.0226,66.5
984.0,0.0208,66.9
1248.0,0.0262,67.2
1284.0,0.0273,66.7
1368.0,0.0274,67.9
1272.0,0.0254,68.2
1392.0,0.0285,67.5
1572.0,0.0326,66.9
1248.0,0.025,67.7
1428.0,0.0291,67.6
1404.0,0.0304,66.7
1152.0,0.0239,67.4
1176.0,0.025,66.8
1368.0,0.0272,67.5
1356.0,0.0267,69.0
1368.0,0.027000000000000003,69.4
1224.0,0.0239,69.1
1380.0,0.0288,67.9
1584.0,0.0316,68.3
1488.0,0.0304,67.6
1320.0,0.0269,67.2
1476.0,0.0294,68.7
1164.0,0.0232,68.4
1140.0,0.0228,68.3
1392.0,0.0281,68.6
1296.0,0.027999999999999997,66.8
1356.0,0.0273,67.5
1188.0,0.0263,66.5
1068.0,0.0211,67.6
1380.0,0.0269,68.4
1572.0,0.0317,69.0
1320.0,0.027000000000000003,68.5
1740.0,0.0363,67.9
1140.0,0.0235,67.2
1284.0,0.0253,67.8
1284.0,0.0255,68.8
1320.0,0.0259,69.3
1524.0,0.0308,68.4
1260.0,0.025,69.1
1428.0,0.0288,69.1
1512.0,0.0306,68.7
1464.0,0.028999999999999998,68.4
1512.0,0.0292,68.8
1596.0,0.0334,67.5
1548.0,0.0316,66.9
1380.0,0.0284,67.2
1584.0,0.0322,67.5
1572.0,0.031,68.8
1104.0,0.0218,69.0
1716.0,0.0351,68.0
1152.0,0.0242,67.8
1524.0,0.0299,69.6
1224.0,0.0242,69.4
1560.0,0.0313,69.4
1488.0,0.0303,68.8
1344.0,0.0267,68.2
1476.0,0.0306,67.8
1620.0,0.0329,67.6
1476.0,0.0301,67.3
1668.0,0.0326,68.2
1104.0,0.0233,67.6
1548.0,0.0309,67.9
1368.0,0.0293,66.3
1380.0,0.0286,67.7
1284.0,0.0267,67.2
1536.0,0.0303,67.9
1440.0,0.028999999999999998,68.6
1680.0,0.0334,68.5
1452.0,0.0291,68.9
1332.0,0.0292,66.5
1320.0,0.0274,67.0
1272.0,0.0255,67.8
1380.0,0.027999999999999997,67.3
1224.0,0.0247,68.0
1452.0,0.0287,68.9
1284.0,0.0267,67.8
1464.0,0.0291,67.9
1476.0,0.0289,68.6
1344.0,0.0265,68.6
1536.0,0.0311,68.4
1596.0,0.031,68.6
1080.0,0.0213,68.8
1296.0,0.0254,68.6
1284.0,0.0254,68.6
1464.0,0.03,68.0
1356.0,0.0266,68.2
1464.0,0.0294,68.0
1308.0,0.0264,68.1
1212.0,0.0255,67.0
1236.0,0.0238,68.4
1548.0,0.0312,68.2
1332.0,0.0267,68.0
1092.0,0.0232,67.0
1368.0,0.0277,67.0
1224.0,0.0262,66.7
1428.0,0.0277,69.1
1704.0,0.034,69.7
1404.0,0.0269,70.1
1260.0,0.0253,69.3
1440.0,0.0292,69.2
1560.0,0.0315,69.1
1176.0,0.0232,69.1
1452.0,0.0288,69.3
1020.0,0.0198,70.1
1500.0,0.0305,69.2
1308.0,0.0261,69.1
1404.0,0.0287,68.8
1800.0,0.0363,68.6
1356.0,0.0274,69.1
1452.0,0.0295,68.8
1440.0,0.0304,67.9
1224.0,0.0254,68.1
1512.0,0.0316,67.9
1248.0,0.0264,67.0
1140.0,0.0237,67.5
1272.0,0.0263,67.9
1656.0,0.0337,68.0
1332.0,0.0275,67.8
1164.0,0.023,68.6
972.0,0.0195,68.9
876.0,0.0175,69.3
876.0,0.0181,69.1
684.0,0.013999999999999999,69.1
660.0,0.0135,68.9
984.0,0.0198,69.1
780.0,0.0156,69.2
696.0,0.0145,68.6
660.0,0.0134,68.5
804.0,0.017,68.7
684.0,0.0138,68.8
648.0,0.0127,69.6
768.0,0.0154,69.5
636.0,0.0121,70.1
816.0,0.0167,69.0
732.0,0.0154,68.9
780.0,0.0151,70.0
936.0,0.0186,69.5
804.0,0.0177,67.5
780.0,0.0163,67.6
612.0,0.0127,68.6
876.0,0.0175,68.1
708.0,0.0141,68.6
768.0,0.0157,68.6
672.0,0.013999999999999999,68.8
924.0,0.0182,69.4
744.0,0.0153,69.0
624.0,0.0124,69.1
708.0,0.0147,68.8
612.0,0.0125,68.8
756.0,0.0157,68.2
708.0,0.0137,70.2
756.0,0.0148,68.8
744.0,0.0156,69.4
720.0,0.0142,69.1
828.0,0.0167,69.7
624.0,0.0131,68.5
696.0,0.0137,70.5
588.0,0.0116,69.9
696.0,0.0148,68.5
480.0,0.0093,69.4
744.0,0.015,68.7
756.0,0.0152,68.5
624.0,0.0124,68.4
384.0,0.0076,69.1
528.0,0.0104,69.2
480.0,0.0093,69.4
444.0,0.0095,68.5
456.0,0.0089,68.8
576.0,0.012,68.1
420.0,0.0085,69.1
492.0,0.0101,68.8
300.0,0.0061,69.2
456.0,0.009000000000000001,69.7
396.0,0.0083,68.9
336.0,0.0072,68.9
348.0,0.0074,67.9
360.0,0.0077,68.8
240.0,0.0048,68.1
240.0,0.0049,69.5
276.0,0.0057,69.1
432.0,0.0089,69.3
408.0,0.0084,68.6
336.0,0.0075,67.8
168.0,0.0032,69.6
324.0,0.0065,69.3
300.0,0.0061,68.5
168.0,0.0034,68.8
132.0,0.0028,67.8
228.0,0.0047,68.3
312.0,0.0065,68.6
168.0,0.0032,70.2
108.0,0.0022,69.1
144.0,0.0031,69.0
180.0,0.0034,68.5
144.0,0.003,68.2
144.0,0.003,68.7
168.0,0.0035,69.5
72.0,0.0015,68.7
204.0,0.0037,69.7
144.0,0.0032,67.9
180.0,0.0037,68.9
72.0,0.0013,68.8
108.0,0.0022,70.3
156.0,0.0032,68.5
96.0,0.0022,69.7
108.0,0.0022,69.2
96.0,0.0018,69.0
132.0,0.0029,68.6
120.0,0.0026,70.3
96.0,0.0017,70.0
96.0,0.0019,67.9
48.0,0.0009,69.7
120.0,0.0026,68.8
108.0,0.003,69.5
144.0,0.0029,70.1
84.0,0.0019,68.2
168.0,0.0032,69.3
96.0,0.0018,70.0
72.0,0.0015,68.8
96.0,0.0019,67.9
72.0,0.0022,68.0
120.0,0.0023,70.0
72.0,0.0014,68.4
168.0,0.0034,67.9
60.0,0.0012,69.7
84.0,0.0015,69.8
96.0,0.0018,70.3
96.0,0.002,68.2
120.0,0.0025,69.1
96.0,0.0021,69.0
132.0,0.0025,70.3
132.0,0.0026,69.4
204.0,0.0042,70.7
192.0,0.0039,68.2
204.0,0.0046,69.0
216.0,0.0041,69.7
288.0,0.006,68.4
192.0,0.0038,69.5
252.0,0.0051,68.7
180.0,0.0034,70.8
168.0,0.0036,68.2
348.0,0.0071,69.5
516.0,0.0099,69.5
324.0,0.006,69.7
408.0,0.0086,68.7
372.0,0.0079,69.9
528.0,0.0112,69.2
540.0,0.011000000000000001,69.4
372.0,0.0073,69.7
456.0,0.0088,70.1
408.0,0.0081,69.5
456.0,0.0097,69.3
600.0,0.0117,69.4
600.0,0.0111,70.2
492.0,0.0101,69.1
816.0,0.0157,68.9
756.0,0.0162,67.8
624.0,0.013000000000000001,68.4
624.0,0.0115,70.2
672.0,0.0127,69.3
504.0,0.0095,69.0
564.0,0.0106,69.8
504.0,0.0094,69.9
324.0,0.0063,69.2
384.0,0.0074,69.1
504.0,0.0098,69.6
468.0,0.0089,68.9
432.0,0.0086,69.3
432.0,0.0085,69.3
468.0,0.0089,69.2
564.0,0.0108,69.0
516.0,0.01,69.0
564.0,0.0119,68.3
600.0,0.0121,67.8
540.0,0.011000000000000001,69.2
444.0,0.0092,67.7
636.0,0.0127,68.5
564.0,0.0116,68.4
552.0,0.0113,68.3
696.0,0.0144,67.7
840.0,0.016,69.3
744.0,0.0139,69.1
768.0,0.0141,69.7
828.0,0.0159,69.4
660.0,0.013000000000000001,69.0
852.0,0.0165,69.0
756.0,0.0145,68.9
696.0,0.0141,68.6
816.0,0.0158,68.8
744.0,0.0148,68.7
1284.0,0.0248,69.1
840.0,0.0157,69.4
960.0,0.0189,68.6
1284.0,0.0258,67.9
1224.0,0.0235,68.7
1116.0,0.0216,68.7
1344.0,0.0266,67.8
984.0,0.0189,68.3
1248.0,0.0235,68.6
804.0,0.0158,68.7
1164.0,0.0219,69.3
1236.0,0.0238,68.9
1128.0,0.0211,69.7
984.0,0.019,68.8
1308.0,0.0255,68.4
1260.0,0.0238,68.9
1116.0,0.0206,69.5
1080.0,0.0214,68.3
1188.0,0.0233,68.4
1428.0,0.0268,68.7
1308.0,0.0251,68.8
960.0,0.0191,68.0
1188.0,0.023,68.3
912.0,0.0176,68.5
1188.0,0.024,67.4
1212.0,0.0241,67.2
1284.0,0.0244,68.2
1176.0,0.023,68.3
1392.0,0.0265,69.1
996.0,0.0192,69.2
1164.0,0.0234,67.9
1308.0,0.0251,68.3
1188.0,0.0231,67.9
1284.0,0.0251,68.1
1212.0,0.0229,68.9
1104.0,0.0228,67.6
1092.0,0.0203,69.1
1248.0,0.0233,69.5
1080.0,0.0206,69.2
984.0,0.0194,68.5
1092.0,0.021,68.7
1284.0,0.0242,69.1
1368.0,0.0261,69.1
1440.0,0.0275,68.8
1152.0,0.0223,68.3
1440.0,0.0284,68.0
1200.0,0.0232,68.1
1236.0,0.0233,68.5
1320.0,0.0256,68.7
1404.0,0.0274,68.1
1464.0,0.0283,68.2
1320.0,0.0248,68.9
1416.0,0.0278,68.8
1128.0,0.022000000000000002,68.3
1356.0,0.0255,69.4
1284.0,0.0248,69.1
1236.0,0.0242,68.8
1368.0,0.0267,68.9
1296.0,0.0257,68.9
1380.0,0.0268,68.9
1284.0,0.0255,68.3
1212.0,0.0232,68.5
1416.0,0.027999999999999997,68.1
1296.0,0.0241,69.4
1476.0,0.0281,69.3
1320.0,0.0255,69.1
1080.0,0.0198,69.8
1188.0,0.0234,68.8
1308.0,0.0249,69.1
1200.0,0.0234,69.7
1164.0,0.022000000000000002,69.6
1392.0,0.0268,69.4
1308.0,0.0266,67.5
1176.0,0.0226,67.6
1320.0,0.0257,68.4
1512.0,0.0292,68.2
1368.0,0.0267,68.4
900.0,0.0173,69.0
1296.0,0.0258,68.1
1308.0,0.0249,68.8
1368.0,0.0274,68.3
1344.0,0.0262,68.7
1200.0,0.0227,69.5
1356.0,0.0258,69.4
1308.0,0.0275,67.4
1308.0,0.0259,67.9
1080.0,0.0211,68.5
1008.0,0.0189,69.3
1464.0,0.0285,68.9
1332.0,0.0256,69.1
1152.0,0.0224,69.1
972.0,0.0189,69.3
1416.0,0.0268,69.9
1332.0,0.0256,69.4
1284.0,0.0243,69.4
1488.0,0.0298,69.1
1380.0,0.027999999999999997,68.2
1200.0,0.0248,67.7
996.0,0.0203,67.7
1356.0,0.0274,67.6
1512.0,0.0306,67.5
1140.0,0.0225,68.0
1128.0,0.024,67.6
1056.0,0.0216,68.1
1488.0,0.0306,67.3
1332.0,0.0264,68.3
972.0,0.0207,67.3
1140.0,0.0233,67.8
1248.0,0.0247,68.5
1284.0,0.0256,68.2
912.0,0.0186,67.8
984.0,0.0195,68.8
948.0,0.0196,68.6
864.0,0.0177,67.6
780.0,0.0167,67.0
924.0,0.018000000000000002,68.2
888.0,0.0177,68.9
828.0,0.0163,68.8
960.0,0.0195,69.2
744.0,0.0151,69.1
1092.0,0.023,68.7
828.0,0.0167,68.6
876.0,0.0176,69.1
792.0,0.0162,68.7
888.0,0.0176,68.9
684.0,0.0143,68.4
696.0,0.0141,68.9
840.0,0.0171,68.7
612.0,0.0126,67.8
732.0,0.0149,68.2
516.0,0.0102,68.2
792.0,0.0158,68.9
696.0,0.0139,69.0
876.0,0.018000000000000002,68.8
660.0,0.0129,68.5
492.0,0.0096,69.2
744.0,0.0148,69.4
660.0,0.0128,69.5
756.0,0.0158,69.3
780.0,0.0159,69.2
648.0,0.0123,70.3
816.0,0.0163,69.7
756.0,0.0147,69.2
756.0,0.0154,69.1
708.0,0.0144,68.9
492.0,0.0104,68.3
624.0,0.0126,69.1
624.0,0.0139,66.6
468.0,0.0109,67.5
744.0,0.0145,68.7
540.0,0.0106,68.5
528.0,0.0107,69.0
492.0,0.0097,69.2
444.0,0.0087,68.9
420.0,0.0089,68.4
480.0,0.01,68.7
480.0,0.0089,69.9
288.0,0.0057,69.7
432.0,0.0084,68.9
336.0,0.0063,69.4
504.0,0.01,68.3
276.0,0.0056,68.7
324.0,0.0066,68.1
324.0,0.0056,70.5
276.0,0.0057,69.7
240.0,0.0052,69.8
264.0,0.0052,69.5
372.0,0.0082,68.6
312.0,0.0058,69.4
264.0,0.0054,69.3
144.0,0.0039,69.2
288.0,0.006,69.2
336.0,0.0065,69.4
144.0,0.0034,68.0
276.0,0.0054,69.6
300.0,0.0062,68.7
240.0,0.0051,70.0
144.0,0.0034,68.7
204.0,0.0039,69.2
132.0,0.0025,69.7
180.0,0.0043,68.6
156.0,0.0031,68.4
156.0,0.0034,69.2
168.0,0.0042,68.2
48.0,0.0011,68.3
120.0,0.0031,69.4
96.0,0.0033,68.7
144.0,0.004,67.9
48.0,0.001,69.4
60.0,0.0014,69.9
48.0,0.001,70.1
96.0,0.0025,68.6
84.0,0.0019,68.3
96.0,0.0033,68.6
60.0,0.0021,68.0
108.0,0.0025,68.1
60.0,0.0012,69.4
48.0,0.001,70.1
72.0,0.0016,70.0
96.0,0.0033,67.5
12.0,0.0002,69.6
168.0,0.0043,70.0
72.0,0.0015,70.3
72.0,0.0023,69.9
72.0,0.0016,68.6
84.0,0.0017,69.9
84.0,0.0022,69.7
120.0,0.0028,68.2
132.0,0.004,68.3
36.0,0.0014,66.7
144.0,0.0043,69.1
120.0,0.0032,68.9
156.0,0.0033,69.0
144.0,0.0043,68.2
108.0,0.0025,69.7
72.0,0.0014,67.2
144.0,0.0038,69.7
96.0,0.0022,70.4
228.0,0.0054,69.6
300.0,0.0081,68.2
276.0,0.0071,67.9
276.0,0.0061,68.9
360.0,0.0081,67.9
252.0,0.0073,67.9
348.0,0.0085,68.4
372.0,0.0113,65.4
408.0,0.01,66.2
